YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2023,12,30,95.27,3.14,4.74,2.36,2.39,276.06,5.65,6.58,4.89,1.68,276.88,1.68,2.81,1.23
2023,12,31,95.79,2.17,3.17,0.74,2.43,235.25,3.81,5.12,0.9,4.23,237.69,2.35,2.87,0.89
2024,1,1,95.98,3.11,4.63,2.12,2.52,314.88,5.54,6.58,4.21,2.37,315.06,1.13,2.62,1.32
2024,1,2,96.26,2.82,4.44,1.69,2.74,311.0,4.84,6.46,2.71,3.75,310.75,2.7,2.71,1.2
2024,1,3,95.89,1.67,2.04,0.81,1.23,244.5,2.67,3.67,1.11,2.56,246.75,2.47,-999.0,0.73
2024,1,4,96.11,3.55,5.66,1.91,3.74,325.69,6.27,7.97,3.85,4.12,326.06,1.16,-999.0,1.52
2024,1,5,96.61,1.98,3.25,0.79,2.46,234.94,3.48,5.46,1.09,4.37,236.12,2.81,-999.0,0.85
2024,1,6,95.33,2.27,3.56,0.83,2.73,202.19,3.89,5.05,1.09,3.96,204.0,0.19,-999.0,1.02
2024,1,7,95.27,3.25,4.0,2.05,1.95,278.94,6.44,8.47,4.28,4.19,279.56,1.8,-999.0,1.12
2024,1,8,96.9,2.52,3.72,1.09,2.63,205.62,4.57,7.45,1.52,5.93,206.06,2.64,2.84,0.95
2024,1,9,94.76,5.79,9.32,2.88,6.45,165.94,10.03,15.86,4.47,11.4,167.69,0.23,-999.0,2.62
2024,1,10,94.27,4.33,7.02,2.12,4.91,261.94,7.94,10.87,4.12,6.74,263.56,1.7,-999.0,1.78
2024,1,11,95.49,2.89,4.88,1.74,3.13,250.31,5.18,7.5,3.12,4.38,252.62,2.87,2.88,1.17
2024,1,12,95.41,3.51,6.73,1.04,5.7,171.81,5.59,10.67,1.95,8.72,172.06,1.97,-999.0,1.59
2024,1,13,94.42,4.77,7.98,1.99,5.98,257.25,8.07,11.34,3.89,7.45,258.0,2.26,-999.0,2.16
2024,1,14,95.72,4.93,9.15,1.77,7.38,268.56,8.21,13.15,2.45,10.7,268.81,2.31,-999.0,2.34
2024,1,15,96.18,1.84,2.82,1.05,1.77,188.94,2.48,3.62,1.37,2.25,192.12,0.76,-999.0,1.05
2024,1,16,95.48,3.39,6.5,0.46,6.04,269.62,5.05,8.88,0.85,8.03,272.19,0.95,-999.0,1.64
2024,1,17,96.01,3.72,4.78,2.7,2.08,268.94,5.8,6.86,4.43,2.43,270.19,2.57,-999.0,1.7
2024,1,18,96.03,1.87,2.52,0.74,1.77,224.38,2.93,4.12,1.05,3.08,226.25,1.48,-999.0,0.91
2024,1,19,95.3,3.25,5.98,0.66,5.31,245.44,5.29,8.98,0.93,8.05,245.38,0.89,-999.0,1.52
2024,1,20,96.3,5.0,6.82,3.69,3.13,307.31,8.27,9.58,6.45,3.12,308.06,2.2,-999.0,2.27
2024,1,21,97.31,4.26,6.18,2.45,3.73,314.25,6.7,9.24,3.56,5.68,314.62,2.52,3.22,2.04
2024,1,22,97.44,2.52,3.38,1.93,1.45,225.62,4.27,5.86,2.98,2.88,226.81,2.67,-999.0,1.18
2024,1,23,97.26,2.29,2.97,1.24,1.73,243.88,4.14,6.17,1.78,4.39,243.94,1.93,-999.0,0.88
2024,1,24,96.98,2.87,3.66,2.14,1.52,204.62,5.59,7.95,3.83,4.12,205.31,1.2,-999.0,1.06
2024,1,25,96.23,2.63,3.43,1.62,1.81,212.25,4.97,7.27,2.9,4.37,213.12,1.11,-999.0,0.98
2024,1,26,95.97,3.05,3.99,2.2,1.8,260.62,5.69,8.46,3.06,5.41,261.38,3.01,-999.0,1.18
2024,1,27,96.27,2.23,2.99,1.09,1.9,197.62,4.09,6.05,1.28,4.77,198.75,2.79,-999.0,0.92
2024,1,28,94.98,2.55,3.49,1.79,1.7,201.38,4.44,6.7,2.47,4.23,201.56,1.19,-999.0,1.17
2024,1,29,95.71,4.79,6.73,2.17,4.55,325.56,7.68,9.26,4.35,4.91,325.69,3.4,3.43,2.3
2024,1,30,96.09,2.1,3.41,0.17,3.24,203.88,3.52,5.37,0.23,5.14,204.38,1.88,-999.0,0.98
2024,1,31,96.01,1.25,2.45,0.41,2.04,169.19,2.19,4.68,0.66,4.02,195.06,1.25,-999.0,0.54
2024,2,1,95.81,2.06,2.44,1.34,1.11,261.88,3.7,4.9,1.84,3.05,264.31,3.44,3.44,0.8
2024,2,2,95.57,3.34,5.45,2.39,3.05,329.5,5.97,7.27,4.83,2.44,299.62,1.31,-999.0,1.47
2024,2,3,96.02,2.01,2.88,0.29,2.59,147.0,3.01,4.85,0.36,4.48,131.81,3.61,3.61,1.04
2024,2,4,95.73,1.39,2.3,0.27,2.03,149.31,1.91,4.05,0.32,3.73,149.19,3.67,3.67,0.79
2024,2,5,95.55,2.52,3.3,0.66,2.64,124.56,4.13,5.61,0.84,4.77,109.19,3.69,3.69,1.2
2024,2,6,96.2,2.88,4.01,1.8,2.2,108.75,4.63,5.34,2.67,2.66,94.0,3.84,3.85,1.39
2024,2,7,96.66,1.75,2.32,0.9,1.42,134.88,2.68,4.31,0.95,3.36,134.06,3.79,-999.0,0.86
2024,2,8,96.52,2.52,3.29,1.27,2.02,206.62,4.62,6.46,1.64,4.82,208.5,3.7,-999.0,1.08
2024,2,9,95.96,2.55,3.28,2.03,1.25,230.19,4.9,6.17,2.93,3.24,233.12,3.66,3.75,1.05
2024,2,10,95.62,2.64,3.8,2.05,1.75,243.56,5.05,6.06,3.34,2.73,245.44,1.36,-999.0,1.06
2024,2,11,95.57,1.69,2.99,0.55,2.45,128.5,2.84,4.98,0.88,4.12,130.38,0.83,-999.0,0.79
2024,2,12,95.22,1.59,2.73,0.74,2.0,133.25,2.25,3.49,1.09,2.4,135.44,0.7,-999.0,0.86
2024,2,13,94.89,4.58,7.06,2.36,4.7,297.56,7.46,10.16,3.41,6.75,298.56,3.51,-999.0,2.2
2024,2,14,96.21,3.34,4.91,2.02,2.89,322.94,5.88,7.07,3.46,3.6,321.12,3.65,-999.0,1.46
2024,2,15,96.03,3.46,5.79,0.67,5.12,237.31,5.91,9.62,0.95,8.68,238.75,3.7,-999.0,1.62
2024,2,16,95.61,2.96,5.2,0.45,4.75,249.5,5.68,10.25,0.69,9.57,249.62,3.91,-999.0,1.31
2024,2,17,95.4,4.55,6.74,0.3,6.44,312.06,7.16,9.34,0.57,8.77,309.94,3.5,-999.0,2.23
2024,2,18,95.64,3.52,5.02,2.69,2.34,263.88,5.95,7.52,4.49,3.02,265.44,4.43,4.47,1.59
2024,2,19,96.28,1.67,2.58,0.05,2.52,237.06,2.66,4.89,0.3,4.59,233.25,4.52,4.52,0.82
2024,2,20,96.93,2.09,2.92,1.22,1.7,108.94,3.19,4.55,1.77,2.77,110.81,4.48,-999.0,0.99
2024,2,21,96.73,2.21,2.95,1.08,1.88,172.5,3.7,6.42,1.86,4.56,175.69,4.51,4.53,1.07
2024,2,22,95.41,3.0,4.8,1.92,2.88,198.88,5.04,7.29,3.55,3.73,202.0,2.19,-999.0,1.46
2024,2,23,94.39,2.71,4.23,1.41,2.82,298.75,4.63,6.01,3.02,2.98,298.5,1.64,-999.0,1.25
2024,2,24,95.08,2.77,4.62,1.54,3.07,279.19,4.6,7.3,1.74,5.56,278.0,1.83,-999.0,1.3
2024,2,25,96.08,2.59,3.79,0.59,3.2,235.0,4.58,7.5,0.67,6.82,237.44,4.63,4.79,1.18
2024,2,26,95.83,2.71,3.12,2.25,0.88,220.75,5.09,6.58,2.84,3.74,222.88,4.36,-999.0,1.16
2024,2,27,95.43,3.55,6.26,1.98,4.29,201.94,5.96,8.62,3.77,4.86,203.56,2.0,-999.0,1.66
2024,2,28,95.07,6.15,9.66,2.82,6.83,230.31,9.45,14.99,5.62,9.38,231.75,0.3,-999.0,3.03
2024,2,29,96.94,3.65,5.48,2.01,3.48,311.81,5.96,8.77,3.27,5.51,311.25,5.03,5.06,1.71
2024,3,1,97.3,2.52,4.32,0.27,4.05,173.19,3.97,5.77,0.34,5.43,174.25,4.43,-999.0,1.26
2024,3,2,96.42,1.66,2.98,0.55,2.43,212.94,2.41,5.05,0.88,4.17,212.06,3.37,-999.0,0.92
2024,3,3,96.54,1.74,2.56,0.42,2.13,214.88,2.77,4.82,0.51,4.3,216.44,2.19,-999.0,0.8
2024,3,4,96.61,2.13,3.16,1.1,2.05,165.81,3.52,5.32,1.47,3.85,165.94,4.01,-999.0,1.01
2024,3,5,96.05,1.99,3.26,0.32,2.93,125.62,3.56,6.6,0.72,5.88,157.19,3.14,-999.0,0.99
2024,3,6,95.58,1.67,2.59,0.9,1.7,161.75,2.86,4.38,1.47,2.91,162.62,1.22,-999.0,0.8
2024,3,7,95.78,2.86,4.76,1.77,2.98,175.88,4.94,6.3,3.88,2.41,175.81,4.13,-999.0,1.32
2024,3,8,96.44,2.65,4.77,1.47,3.29,120.19,4.26,6.59,2.42,4.16,121.44,3.16,-999.0,1.27
2024,3,9,95.34,3.13,4.6,0.77,3.84,188.56,4.41,6.25,1.05,5.2,189.94,1.01,-999.0,1.62
2024,3,10,94.93,6.66,8.86,3.31,5.55,294.25,10.53,12.6,6.45,6.15,295.0,3.97,-999.0,3.28
2024,3,11,95.9,5.6,7.08,3.08,4.0,299.12,9.18,11.69,6.59,5.09,299.75,5.48,5.49,2.66
2024,3,12,95.9,3.71,5.05,2.44,2.61,281.31,6.55,8.05,5.23,2.82,282.12,5.42,5.45,1.56
2024,3,13,95.82,2.34,3.12,1.54,1.58,283.69,4.09,6.69,2.18,4.51,285.19,5.23,-999.0,1.01
2024,3,14,95.98,2.81,4.55,1.56,2.99,250.25,5.16,9.78,2.09,7.69,251.94,5.41,5.45,1.23
2024,3,15,95.38,3.07,4.08,1.88,2.21,278.31,5.78,7.96,3.47,4.49,279.25,1.15,-999.0,1.27
2024,3,16,95.4,2.82,3.67,1.96,1.7,275.69,5.04,7.08,3.36,3.72,277.25,5.66,5.69,1.26
2024,3,17,94.87,3.94,6.01,2.57,3.44,282.5,7.19,8.69,5.54,3.15,282.5,5.55,5.64,1.68
2024,3,18,95.32,3.87,5.47,2.27,3.2,311.69,6.25,7.83,4.38,3.45,310.81,5.36,-999.0,1.82
2024,3,19,95.34,4.04,5.12,3.32,1.8,273.75,7.18,8.27,5.45,2.81,275.06,5.8,5.87,1.79
2024,3,20,95.15,5.21,8.69,2.94,5.75,272.94,8.96,12.8,5.23,7.57,274.12,5.78,5.87,2.3
2024,3,21,96.36,2.45,3.08,1.73,1.35,301.0,4.27,6.58,3.23,3.34,299.0,5.96,5.99,1.06
2024,3,22,96.48,2.84,4.79,1.22,3.57,121.19,4.55,6.51,2.51,4.01,124.0,4.61,-999.0,1.34
2024,3,23,95.54,4.81,7.7,0.89,6.81,226.5,7.05,10.69,1.54,9.15,227.25,2.69,-999.0,2.37
2024,3,24,96.53,3.17,4.88,1.93,2.95,135.56,4.95,8.09,3.25,4.84,135.69,6.2,6.2,1.51
2024,3,25,96.75,2.62,3.67,1.57,2.1,124.69,4.3,7.06,2.7,4.36,126.44,6.17,6.21,1.2
2024,3,26,96.15,2.59,4.01,1.37,2.64,165.38,4.22,5.96,1.94,4.03,166.0,4.34,-999.0,1.18
2024,3,27,95.93,1.88,3.04,0.55,2.48,154.81,2.95,5.45,0.84,4.6,156.38,1.82,-999.0,0.89
2024,3,28,95.88,3.73,5.03,2.14,2.89,328.25,6.54,7.79,4.61,3.18,328.25,3.1,-999.0,1.61
2024,3,29,95.68,4.59,7.68,2.77,4.91,301.0,8.09,11.07,4.61,6.46,301.19,5.68,-999.0,1.92
2024,3,30,95.48,3.06,4.82,2.17,2.65,250.81,5.71,9.74,2.91,6.84,253.06,4.4,-999.0,1.22
2024,3,31,95.61,1.77,3.64,0.7,2.94,223.38,3.06,7.23,1.01,6.23,223.0,2.24,-999.0,0.8
